,State,Year,Population,CO2 Emissions (Millions of tonnes),PPP,GDP,Average Salary,Average Disposable Income,Violent Crimes Committed,Unemployment Rate,Hospital Count,Traffic Fatalities,Air Quality Index,Violent Crimes Per Capita,Hospitals Per Capita
2829,South Carolina,2020,5118425,63.1521067940323,90.874,233650.1,48769.0,44013.0,27392.0,5.98,73.0,4184.0,37.5,535.1646258370495,1.4262199797789359
2830,South Carolina,2021,5202376,68.94712254288137,93.637,245752.1,53220.0,47562.0,26638.0,3.98,74.0,4701.0,41.214285714285715,512.0352700381518,1.4224269833629863
2831,South Carolina,2022,5258004,67.2919720731397,93.328,254504.5,54378.0,47541.0,26357.0,3.26,70.0,4827.0,41.714285714285715,501.27386742193426,1.3313036658016997
2832,South Carolina,2023,5313505,70.875919492697,93.177,262298.5,57180.0,51138.0,25652.0,5.211763798992251,73.0,4372.801980198012,44.285714285714285,482.7698477746798,1.3738577454994396
2833,South Carolina,2024,5368857,70.03109666616365,92.37207857138128,273324.6,59995.0,53619.0,28217.2,5.121283533804672,73.0,4526.881659594539,43.69230769230769,525.5718302797038,1.359693506457706
2834,South Carolina,2025,5424042,69.13068494312756,92.19704159658431,271467.7040003538,58089.01714205742,51862.90208375454,31038.920000000002,5.028079395535315,74.0,4680.961338991008,40.112640852330514,572.247043809764,1.364296220420122
2835,South Carolina,2026,5479040,68.17468432355963,91.99899691870814,277842.48372775316,59965.7876894474,53496.954290509224,31800.785216214135,4.932151384180543,74.0,4835.041018387536,39.807590981046815,580.407976875769,1.3506015652377057
2836,South Carolina,2027,5533831,67.16309480745986,91.7779445377455,284366.790045619,61885.58612418175,55165.8128772974,32310.763358948752,4.833499499744903,75.0,4989.120697784063,39.4863578463337,583.8769445425556,1.3552997914103269
2837,South Carolina,2028,5588395,66.09591639484279,91.53388445371093,291040.62295401096,63849.0026576519,56869.895000100136,32696.31840028707,4.732123742224758,75.0,5143.20037718059,39.14894144820573,585.0752926428262,1.3420669082983576
2838,South Carolina,2029,5642713,64.97314908569388,91.2668166665826,297863.9824529886,65856.62749886513,58609.61781513691,33041.10925748665,4.628024111622835,76.0,5297.280056577059,38.79534178663016,585.5536026284989,1.3468698478905448
2839,South Carolina,2030,5696764,63.79479288002767,90.97674117638235,304836.8685423136,67909.05085968971,60385.39847743511,33400.558723398484,4.521200607936407,76.0,5451.359735973587,38.425558861628815,586.3075725692426,1.33409072238204
2840,South Dakota,1960,680514,,,,1940.0,1803.0,,,,,,,
2841,South Dakota,1961,679013,,,,1924.0,1774.0,,,,,,,
2842,South Dakota,1962,677512,,,,2154.0,1993.0,,,,,,,
2843,South Dakota,1963,676011,,,,2081.0,1916.0,,,,,,,
2844,South Dakota,1964,674511,,,,2062.0,1922.0,,,,,,,
2845,South Dakota,1965,673010,,,,2350.0,2198.0,,,,,,,
2846,South Dakota,1966,671509,,,,2574.0,2394.0,,,,,,,
2847,South Dakota,1967,670009,,,,2662.0,2472.0,,,,,,,
2848,South Dakota,1968,668508,,,,2861.0,2633.0,,,,,,,
2849,South Dakota,1969,667007,,,,3108.0,2838.0,,,,,,,
2850,South Dakota,1970,665507,9.357481955863587,,,3386.0,3126.0,,,,,,,
2851,South Dakota,1971,668033,9.302942865150852,,,3684.0,3441.0,,,,,,,
2852,South Dakota,1972,670559,9.6815917400392,,,4215.0,3940.0,,,,,,,
2853,South Dakota,1973,673085,9.448875976154678,,,5310.0,4928.0,,,,,,,
2854,South Dakota,1974,675611,9.165818572855528,,,5313.0,4861.0,,,,,,,
2855,South Dakota,1975,678137,10.89264729153093,,,5829.0,5411.0,,,,,,,
2856,South Dakota,1976,680663,12.48346936495667,,,5726.0,5246.0,,3.32,,,,,
2857,South Dakota,1977,683189,12.30269029378804,,,6477.0,6011.0,,3.38,,,,,
2858,South Dakota,1978,685715,12.91053720096343,,,7460.0,6880.0,,3.16,,,,,
2859,South Dakota,1979,688241,12.69261052937501,,,8222.0,7561.0,,3.36,,,,,
2860,South Dakota,1980,690768,11.5951990904777,,,8275.0,7516.0,,4.72,,,,,
2861,South Dakota,1981,691291,10.9122257441815,,,9648.0,8792.0,,4.81,,,,,
2862,South Dakota,1982,691815,11.40030357305442,,,10153.0,9201.0,,5.42,,,,,
2863,South Dakota,1983,692338,10.4193359066037,,,10501.0,9679.0,,5.21,,,,,
2864,South Dakota,1984,692862,10.83443727701929,,,11858.0,11042.0,,4.37,,,,,
2865,South Dakota,1985,693386,11.06487669033284,,,12144.0,11285.0,,4.82,,,23.4,,
2866,South Dakota,1986,693909,10.69852542238953,,,12711.0,11822.0,,4.63,,,19.75,,
2867,South Dakota,1987,694433,9.439800052997228,,,13366.0,12364.0,,4.3,,,23.75,,
2868,South Dakota,1988,694956,11.51393156733305,,,13952.0,12899.0,,4.09,,,27.0,,
2869,South Dakota,1989,695480,11.73298232477645,,,15044.0,13848.0,,3.85,,,23.25,,
2870,South Dakota,1990,696004,11.77883878612585,,,16474.0,15114.0,,3.62,,,25.5,,
2871,South Dakota,1991,701888,11.60428138020021,,,17028.0,15639.0,,3.52,,,24.75,,
2872,South Dakota,1992,707772,11.71875060620257,,,18147.0,16666.0,,3.48,,,24.75,,
2873,South Dakota,1993,713656,12.27883392908825,,,18722.0,17105.0,,3.46,,,18.0,,
2874,South Dakota,1994,719540,12.9320503930715,,,19943.0,18315.0,,3.28,,,25.0,,
2875,South Dakota,1995,725424,12.73810326152257,,,20144.0,18401.0,,3.18,,,23.0,,
2876,South Dakota,1996,731308,12.72365285161976,,,22117.0,20270.0,,3.29,,,22.75,,
2877,South Dakota,1997,737192,13.24493776987837,,27116.2,22571.0,20449.0,,2.94,,,23.25,,
2878,South Dakota,1998,743076,12.80858968537827,,28772.1,24265.0,22009.0,,2.84,,,21.5,,
2879,South Dakota,1999,748960,13.4451204832136,,30038.3,25251.0,22780.0,,2.72,48.0,,32.75,,6.40888698995941
2880,South Dakota,2000,754844,14.22410005549421,,32124.9,26727.0,24167.0,,2.53,48.0,,31.0,,6.358929792115988
2881,South Dakota,2001,760777,13.49520196731554,,32396.9,27563.0,24934.0,,3.0,50.0,,29.25,,6.5722281299250636
2882,South Dakota,2002,766711,13.76156104776667,,35776.0,27497.0,25237.0,,3.23,51.0,,28.625,,6.65178926609896
2883,South Dakota,2003,772644,13.7567671388881,,36141.9,29883.0,27819.0,,3.48,50.0,,35.0,,6.47128561148472
2884,South Dakota,2004,778578,13.7826236363688,,37616.6,31871.0,29673.0,,3.61,51.0,,36.375,,6.550403427787582
2885,South Dakota,2005,784512,13.28263211376609,,39330.6,33534.0,31002.0,,3.55,52.0,402.0,38.875,,6.628324359601892
2886,South Dakota,2006,790445,13.37503676884117,,39961.6,34983.0,32046.0,,3.0,52.0,,35.625,,6.578572829229105
2887,South Dakota,2007,796379,13.84953804680366,,41646.2,38330.0,35074.0,,2.82,51.0,,36.25,,6.4039860418217955
2888,South Dakota,2008,802312,14.92859224364053,85.044,43278.5,40891.0,37495.0,2024.0,3.08,53.0,,35.5,252.27093699209286,6.605908923211917
2889,South Dakota,2009,808246,14.65921935983699,86.07,44255.8,39435.0,36885.0,1538.0,4.58,53.0,,36.888888888888886,190.2886002528933,6.557409501562644
2890,South Dakota,2010,814180,15.05162485234121,88.863,44810.7,41275.0,38533.0,2015.0,4.91,53.0,,38.22222222222222,247.48827040703532,6.509617038001425
2891,South Dakota,2011,821428,14.55993036926103,87.321,47630.3,44532.0,41187.0,1976.0,4.6,53.0,,36.888888888888886,240.55668908291415,6.452178401515409
2892,South Dakota,2012,828677,14.83257520819146,90.38,48653.9,44996.0,41368.0,2575.0,4.06,54.0,,42.888888888888886,310.73626998215224,6.516411098654844
2893,South Dakota,2013,835926,15.26812359289105,90.265,48610.1,44988.0,41106.0,2631.0,3.7,54.0,,42.333333333333336,314.740778489962,6.4599019530436905
2894,South Dakota,2014,843174,15.28689654711762,89.448,49640.9,46732.0,42543.0,2705.0,3.33,53.0,462.0,36.333333333333336,320.8115999781777,6.285772568888509
2895,South Dakota,2015,850423,14.03830073385257,87.89,50860.8,48308.0,43898.0,3293.0,3.05,53.0,469.0,38.2,387.2190662764295,6.232192685287204
2896,South Dakota,2016,857672,14.67798966688705,87.387,51264.3,48284.0,43858.0,3497.0,3.02,53.0,505.0,33.5,407.7316270089265,6.179518510572807
2897,South Dakota,2017,864920,14.53968478776457,87.275,51615.1,49408.0,45204.0,3501.0,3.05,57.0,537.0,35.1,404.7773204458216,6.590204874439255
2898,South Dakota,2018,872169,15.41228571652081,91.253,51937.8,51579.0,47529.0,3077.0,2.79,57.0,452.0,35.8,352.79859751951744,6.535430633283228
2899,South Dakota,2019,879418,15.8817728070942,91.833,52510.2,54408.0,50204.0,3032.0,2.78,57.0,517.0,33.5,344.7734751847244,6.4815593949634875
2900,South Dakota,2020,886667,14.83864573968381,91.326,52770.7,59422.0,54787.0,4157.0,4.23,57.0,569.0,35.4,468.83441021262774,6.42856901181616
2901,South Dakota,2021,899241,15.05556430179402,90.089,55515.9,67014.0,61361.0,3311.0,2.64,58.0,596.0,35.4,368.1994037193589,6.449883846488317
2902,South Dakota,2022,908021,15.63709947945664,87.879,55259.8,69736.0,62973.0,3284.0,2.07,57.0,600.0,34.4,361.6656442967729,6.277387857769809
2903,South Dakota,2023,916962,15.764874924073979,88.095,57275.1,72546.0,66681.0,3041.0,3.0752019735125486,58.0,583.8712871287171,39.1,331.63860661619566,6.325234851607809
2904,South Dakota,2024,926063,15.874420624909419,88.0719892847701,57498.1,73959.0,67818.0,3345.1000000000004,3.0584273820879844,58.0,595.4540311173987,31.5,361.21732538714974,6.263072814700513
2905,South Dakota,2025,935325,15.983910702938886,87.45022962076473,57215.37445020676,73805.75975036621,67561.78827428818,3679.6100000000006,3.0419471766880406,59.0,607.036775106084,35.864852114718815,393.4044316146795,6.307967818672654
2906,South Dakota,2026,944747,16.093345158162492,86.7386499287677,57656.83219088614,76534.70640563965,70047.21145677567,4047.571000000001,3.0257613573130584,59.0,618.6195190947692,35.645540291574434,428.4290926565526,6.2450582007669775
2907,South Dakota,2027,954329,16.20272399058024,85.9372502087499,58054.32703949511,79336.39973068237,72598.28273534775,4012.306093763793,3.0098699239624693,59.0,630.2022630834545,35.39451468585321,420.4321668694751,6.18235430339013
2908,South Dakota,2028,964071,16.312047200192012,85.04603046071134,58407.858995974064,82211.9192647934,75215.96385288239,3863.8204496640246,2.9942728766365008,60.0,641.7850070721397,35.11177529755514,400.7817318085519,6.223608012272956
2909,South Dakota,2029,973972,16.421314786997925,84.06499068473931,58717.4280603677,85162.34454727173,77901.21655130386,3680.141240381403,2.9789702153351527,60.0,653.3677510608213,34.79732212667295,377.84877187243603,6.160341365049508
2910,South Dakota,2030,984033,16.53052675099792,82.99413088068832,58983.03423267603,88188.75511360168,80655.00257730484,3468.272301743971,2.9639619400586525,61.0,664.9504950495066,34.45115517321392,352.45487719862757,6.1989790992781755
2911,Tennessee,1960,3567089,,,,1659.0,1512.0,,,,,,,
2912,Tennessee,1961,3602748,,,,1733.0,1584.0,,,,,,,
2913,Tennessee,1962,3638408,,,,1815.0,1633.0,,,,,,,
2914,Tennessee,1963,3674068,,,,1902.0,1730.0,,,,,,,
2915,Tennessee,1964,3709728,,,,2016.0,1853.0,,,,,,,
2916,Tennessee,1965,3745388,,,,2182.0,1996.0,,,,,,,
2917,Tennessee,1966,3781047,,,,2387.0,2164.0,,,,,,,
2918,Tennessee,1967,3816707,,,,2532.0,2302.0,,,,,,,
2919,Tennessee,1968,3852367,,,,2809.0,2523.0,,,,,,,
2920,Tennessee,1969,3888027,,,,3032.0,2692.0,,,,,,,
2921,Tennessee,1970,3923687,77.9368957341766,,,3264.0,2920.0,,,,,,,
2922,Tennessee,1971,3990430,76.3672158539281,,,3538.0,3190.0,,,,,,,
2923,Tennessee,1972,4057173,87.01503636735282,,,3906.0,3518.0,,,,,,,
2924,Tennessee,1973,4123916,98.690519705101,,,4384.0,3946.0,,,,,,,
2925,Tennessee,1974,4190660,90.33946283186904,,,4778.0,4299.0,,,,,,,
2926,Tennessee,1975,4257403,89.71518501755698,,,5138.0,4671.0,,,,,,,
2927,Tennessee,1976,4324146,102.014851815403,,,5664.0,5123.0,,6.1,,,,,
2928,Tennessee,1977,4390890,102.4765377959327,,,6174.0,5586.0,,6.27,,,,,
2929,Tennessee,1978,4457633,104.2368370902828,,,6943.0,6248.0,,5.84,,,,,
2930,Tennessee,1979,4524376,101.8013944587247,,,7620.0,6843.0,,5.86,,,,,
2931,Tennessee,1980,4591120,100.8050623880754,,,8280.0,7422.0,,7.22,,,42.25,,
2932,Tennessee,1981,4619726,99.45020903613526,,,9157.0,8205.0,,8.9,,,43.666666666666664,,
2933,Tennessee,1982,4648333,88.22444172473541,,,9693.0,8730.0,,11.68,,,39.1,,
2934,Tennessee,1983,4676939,94.8947191423133,,,10317.0,9316.0,,11.65,,,42.2,,
2935,Tennessee,1984,4705546,98.9770910197097,,,11403.0,10354.0,,8.84,,,45.2,,
2936,Tennessee,1985,4734152,103.3691998129386,,,12130.0,10970.0,,7.92,,,45.4,,
2937,Tennessee,1986,4762759,104.9059645457801,,,12916.0,11697.0,,7.9,,,45.333333333333336,,
2938,Tennessee,1987,4791365,103.9172644578632,,,13751.0,12394.0,,6.69,,,41.69230769230769,,
2939,Tennessee,1988,4819972,106.7896659172875,,,14850.0,13453.0,,5.79,,,47.10526315789474,,
2940,Tennessee,1989,4848578,103.2650009963818,,,15836.0,14293.0,,5.08,,,38.166666666666664,,
2941,Tennessee,1990,4877185,105.4241396524738,,,16710.0,15130.0,,5.35,,,41.714285714285715,,
2942,Tennessee,1991,4958394,100.7044632601075,,,17334.0,15753.0,,6.6,,,37.36363636363637,,
2943,Tennessee,1992,5039604,106.4644727591206,,,18619.0,16924.0,,6.45,,,36.31818181818182,,
2944,Tennessee,1993,5120814,117.0464962155588,,,19472.0,17682.0,,5.85,,,39.0,,
2945,Tennessee,1994,5202024,111.6415269822617,,,20345.0,18418.0,,4.81,,,39.629629629629626,,
2946,Tennessee,1995,5283234,118.5281112251699,,,21452.0,19389.0,,5.16,,,39.93939393939394,,
2947,Tennessee,1996,5364443,119.5826047366637,,,22274.0,20024.0,,5.17,,,38.46875,,
2948,Tennessee,1997,5445653,122.7511297420557,,226832.8,23237.0,20825.0,,5.27,,,39.09375,,
2949,Tennessee,1998,5526863,121.9455882488074,,240963.4,25091.0,22532.0,,4.35,,,42.46666666666667,,
2950,Tennessee,1999,5608073,122.7532873383931,,248457.5,25756.0,23131.0,,3.96,121.0,,54.6551724137931,,2.157603868565905
2951,Tennessee,2000,5689283,128.6784666874123,,251030.2,26998.0,24299.0,,3.87,121.0,,51.275862068965516,,2.1268057855445055
2952,Tennessee,2001,5754965,127.130424117775,,250311.4,27496.0,24727.0,,4.52,123.0,,48.7,,2.1372849357033448
2953,Tennessee,2002,5820647,126.1683049352977,,258542.4,28102.0,25747.0,,5.12,125.0,,47.035714285714285,,2.147527585850851
2954,Tennessee,2003,5886329,124.9584436790515,,267589.4,29059.0,26828.0,,5.51,125.0,,46.733333333333334,,2.1235646189671016
2955,Tennessee,2004,5952011,126.9139969263941,,281564.2,30435.0,28182.0,,5.35,127.0,,44.89655172413793,,2.133732615749534
2956,Tennessee,2005,6017694,128.0588159668876,,289064.3,31410.0,28889.0,,5.52,130.0,3147.0,48.535714285714285,,2.1602959538986197
2957,Tennessee,2006,6083376,129.8377658733772,,295668.2,32878.0,29997.0,,5.28,130.0,,48.310344827586206,,2.1369713132970904
2958,Tennessee,2007,6149058,128.9647527684805,,294819.8,33963.0,30900.0,,4.63,133.0,,52.142857142857146,,2.1629329240348683
2959,Tennessee,2008,6214740,122.4043754272297,91.662,298526.9,34954.0,32022.0,44840.0,6.52,137.0,,42.19230769230769,721.5104734872255,2.204436549236171
2960,Tennessee,2009,6280422,101.7742565926584,90.449,287308.8,34427.0,32241.0,41943.0,10.12,137.0,,37.25,667.8372886407951,2.181382079102328
2961,Tennessee,2010,6346105,109.1565059339003,92.269,292687.0,35809.0,33456.0,38909.0,9.83,134.0,,42.833333333333336,613.1162342885913,2.1115314039083817
2962,Tennessee,2011,6402578,105.2617765030916,92.839,301508.9,37696.0,34933.0,38935.0,9.11,133.0,,41.75,608.1144189106325,2.077288242329886
2963,Tennessee,2012,6459052,98.78101889038533,93.362,311754.2,39079.0,36224.0,41151.0,7.96,132.0,,42.30434782608695,637.1058786955114,2.0436435563609026
2964,Tennessee,2013,6515525,96.84565729942668,92.944,318347.9,39099.0,35962.0,37911.0,7.72,130.0,,43.0,581.8564121847434,1.9952344592339066
2965,Tennessee,2014,6571999,102.1046951151261,92.747,323879.6,40225.0,36891.0,39847.0,6.6,125.0,3781.0,42.833333333333336,606.3147605469812,1.902008810409131
2966,Tennessee,2015,6628472,98.22178077806326,92.777,335461.1,41937.0,38278.0,40826.0,5.57,121.0,3873.0,41.208333333333336,615.9187215394437,1.825458416359004
2967,Tennessee,2016,6684946,100.7496913707416,93.781,343544.9,42938.0,39076.0,42694.0,4.76,120.0,4238.0,41.0,638.6588612682884,1.7950780754249924
2968,Tennessee,2017,6741419,96.82978541477615,93.074,355417.5,44407.0,40605.0,44051.0,3.75,122.0,4435.0,41.91304347826087,653.4380966381113,1.8097080154786402
2969,Tennessee,2018,6797893,93.27212739312526,89.66,362363.7,46449.0,42723.0,42851.0,3.5,115.0,4483.0,40.52173913043478,630.357082701949,1.691700649009921
2970,Tennessee,2019,6854366,91.72000641516306,91.255,370197.4,48903.0,44981.0,41410.0,3.34,112.0,4856.0,41.21739130434783,604.1404850572613,1.6339950332386686
2971,Tennessee,2020,6910840,82.76540488897804,90.499,367863.6,51945.0,47892.0,47006.0,7.53,111.0,6107.0,37.08695652173913,680.1778076181766,1.6061723321622265
2972,Tennessee,2021,7031952,92.0812941892963,90.595,400243.6,57491.0,52406.0,46991.0,4.49,111.0,7076.0,40.26086956521739,668.2497263917616,1.5785090683212855
2973,Tennessee,2022,7098467,91.113895139663,91.797,414470.8,59099.0,52971.0,44929.0,3.37,112.0,7114.0,40.130434782608695,632.9394783408868,1.5778054613763788
2974,Tennessee,2023,7164900,85.18690849406994,92.515,422087.7,62039.0,56764.0,45401.0,5.431532531639732,117.0,6397.099009900994,42.56521739130435,633.6585297771078,1.63296068333124
2975,Tennessee,2024,7231232,82.51845682147541,90.52472678570484,432266.2,64908.0,59374.0,48610.724083262496,5.429278445921682,116.0,6632.987741631281,40.78260869565217,672.2329484555675,1.6041526533791197
2976,Tennessee,2025,7297445,79.74527357370243,90.11184065125417,436863.26537823677,62324.231627583504,56928.32748013735,50402.797671277076,5.428916205748919,116.0,6868.876473361626,39.30145052228181,690.6910250269385,1.589597454999661
2977,Tennessee,2026,7363519,76.8673587506928,89.65934282209491,448289.0115275383,64319.79351294041,58728.32906347513,50311.143584717065,5.430445811121444,115.0,7104.765205091913,38.890437462352565,683.2486421874794,1.5617532867097919
2978,Tennessee,2027,7429436,73.88471235250472,89.16723329828528,460022.5051909685,66359.37832415104,60566.13603502512,50548.65289204754,5.433867262038802,115.0,7340.653936822258,38.46285210562928,680.3834489192388,1.5478967717064929
2979,Tennessee,2028,7495177,70.79733437910909,88.63551207976707,472063.7463681698,68443.54558432102,62442.179470837116,50910.266766547225,5.439180558501448,114.0,7576.542668552545,38.01869445212651,679.240353717427,1.5209780903106092
2980,Tennessee,2029,7560722,67.6052248305059,88.06417916659848,484412.7350590229,70572.85481846333,64356.890446960926,51320.284056995995,5.446385700508927,113.0,7812.4314002828905,37.5579645018297,678.7749114039108,1.4945662596773166
2981,Tennessee,2030,7626054,64.30838370669517,87.45323455875041,497069.4712638855,72747.86555016041,66310.70004016161,51751.266412678175,5.455482688061693,113.0,8048.3201320131775,37.080662254753406,678.6113291707372,1.4817623898283439
2982,Texas,1960,9579677,,,,2020.0,1819.0,,,,,,,
2983,Texas,1961,9741382,,,,2092.0,1884.0,,,,,,,
2984,Texas,1962,9903087,,,,2147.0,1928.0,,,,,,,
2985,Texas,1963,10064792,,,,2219.0,1990.0,,,,,,,
2986,Texas,1964,10226498,,,,2354.0,2144.0,,,,,,,
2987,Texas,1965,10388203,,,,2507.0,2278.0,,,,,,,
2988,Texas,1966,10549908,,,,2713.0,2444.0,,,,,,,
2989,Texas,1967,10711614,,,,2934.0,2637.0,,,,,,,
2990,Texas,1968,10873319,,,,3203.0,2845.0,,,,,,,
2991,Texas,1969,11035024,,,,3493.0,3073.0,,,,,,,
2992,Texas,1970,11196730,359.9698885866546,,,3782.0,3370.0,,,,,,,
2993,Texas,1971,11499976,376.9168153992351,,,4007.0,3611.0,,,,,,,
2994,Texas,1972,11803222,399.2183497437949,,,4352.0,3880.0,,,,,,,
2995,Texas,1973,12106468,435.8087767959119,,,4835.0,4320.0,,,,,,,
2996,Texas,1974,12409714,428.4388228697874,,,5342.0,4728.0,,,,,,,
2997,Texas,1975,12712960,407.4298667236612,,,5947.0,5332.0,,,,,,,
2998,Texas,1976,13016206,422.8339936380195,,,6528.0,5809.0,,5.82,,,,,
2999,Texas,1977,13319452,461.8909212392334,,,7124.0,6285.0,,5.43,,,,,
3000,Texas,1978,13622698,493.272403056662,,,8023.0,7086.0,,4.87,,,,,
3001,Texas,1979,13925944,517.9762325188248,,,8978.0,7830.0,,4.42,,,,,
3002,Texas,1980,14229191,525.0848373432492,,,9986.0,8665.0,,5.25,,,42.5,,
3003,Texas,1981,14504922,520.672655077424,,,11407.0,9794.0,,5.35,,,41.0,,
3004,Texas,1982,14780654,493.2163314894754,,,12095.0,10510.0,,6.9,,,40.875,,
3005,Texas,1983,15056386,490.8280973414901,,,12577.0,11142.0,,8.06,,,42.5,,
3006,Texas,1984,15332118,507.8980936503557,,,13533.0,12048.0,,6.16,,,42.125,,
3007,Texas,1985,15607850,513.4367535468156,,,14346.0,12779.0,,7.02,,,37.94117647058823,,
3008,Texas,1986,15883582,508.8978137993873,,,14422.0,12987.0,,8.75,,,39.1764705882353,,
3009,Texas,1987,16159314,516.2471971719405,,,14605.0,13099.0,,8.51,,,40.5,,
3010,Texas,1988,16435046,547.2349926095916,,,15480.0,13962.0,,7.42,,,40.34782608695652,,
3011,Texas,1989,16710778,565.678874153371,,,16399.0,14704.0,,6.72,,,36.31818181818182,,
3012,Texas,1990,16986510,570.0624209016843,,,17451.0,15643.0,,6.38,,,33.275862068965516,,
3013,Texas,1991,17373041,564.5288480951291,,,17913.0,16136.0,,6.98,,,32.58620689655172,,
3014,Texas,1992,17759572,571.1106639141639,,,18941.0,17141.0,,7.68,,,32.51724137931034,,
3015,Texas,1993,18146103,587.106296402752,,,19604.0,17722.0,,7.22,,,30.037037037037038,,
3016,Texas,1994,18532634,586.5969751573228,,,20266.0,18300.0,,6.57,,,33.61538461538461,,
3017,Texas,1995,18919165,589.9608745379909,,,21223.0,19125.0,,6.12,,,34.03703703703704,,
3018,Texas,1996,19305696,635.2206440760735,,,22362.0,20017.0,,5.75,,,33.370370370370374,,
3019,Texas,1997,19692227,649.123001394091,,860046.9,23924.0,21271.0,,5.39,,,36.608695652173914,,
3020,Texas,1998,20078758,655.4455427700619,,920059.6,25543.0,22613.0,,4.97,,,38.541666666666664,,
3021,Texas,1999,20465289,645.837173093921,,957247.2,26452.0,23430.0,,4.73,408.0,,41.892857142857146,,1.9936195379405586
3022,Texas,2000,20851820,672.5430911344524,,989904.9,28253.0,24894.0,,4.38,403.0,,42.885714285714286,,1.932685012627195
3023,Texas,2001,21281194,666.2841814174312,,1020517.0,29601.0,26251.0,,4.96,411.0,,43.69444444444444,,1.9312826150637976
3024,Texas,2002,21710568,676.9338440059953,,1042584.4,29481.0,26772.0,,6.36,416.0,,42.77777777777778,,1.9161175331755484
3025,Texas,2003,22139942,669.867329270919,,1052132.3,30176.0,27668.0,,6.73,414.0,,43.41025641025641,,1.8699235978124964
3026,Texas,2004,22569316,669.145440102571,,1111189.1,31097.0,28591.0,,6.02,418.0,,39.86842105263158,,1.8520720787462057
3027,Texas,2005,22998690,643.6376017642625,,1143413.1,33136.0,30093.0,,5.46,415.0,8598.0,47.26829268292683,,1.8044506013168577
3028,Texas,2006,23428064,647.8924798629588,,1225147.3,35422.0,31952.0,,5.0,417.0,,46.55,,1.7799165991692698
3029,Texas,2007,23857438,645.7453830799144,,1288828.7,36879.0,33161.0,,4.37,409.0,,44.80952380952381,,1.7143500488191565
3030,Texas,2008,24286812,623.250256807717,96.977,1287191.5,39841.0,35587.0,123526.0,4.87,426.0,,44.86046511627907,508.6134812588824,1.7540383645247468
3031,Texas,2009,24716186,589.5467582599888,96.653,1285560.2,37234.0,34410.0,121640.0,7.54,428.0,,43.644444444444446,492.14712982011065,1.731658759972109
3032,Texas,2010,25145561,614.8686774799415,97.591,1323059.1,38911.0,35830.0,113108.0,8.19,426.0,,42.91111111111111,449.81299084955793,1.6941359948183299
3033,Texas,2011,25545555,633.7096450134006,96.925,1370174.9,41941.0,38142.0,104673.0,8.02,420.0,,46.46666666666667,409.7503459995291,1.644121648560777
3034,Texas,2012,25945549,625.7139713426271,97.646,1438354.4,43869.0,39916.0,106339.0,6.71,425.0,,45.372093023255815,409.8544995135775,1.6380458937292095
3035,Texas,2013,26345544,655.4050593009489,98.048,1511806.5,44403.0,40035.0,105920.0,6.3,424.0,,43.04651162790697,402.04142302015094,1.6093803187362539
3036,Texas,2014,26745538,659.289461025592,98.364,1559636.1,46747.0,42016.0,109282.0,5.19,417.0,9723.0,42.53488372093023,408.59899696166144,1.5591385748157318
3037,Texas,2015,27145533,652.3673826046231,98.223,1634127.1,46767.0,41983.0,112932.0,4.48,404.0,9976.0,41.609756097560975,416.02424973567474,1.4882743322814844
3038,Texas,2016,27545527,653.1954585463229,98.024,1633863.3,45868.0,41506.0,120609.0,4.65,403.0,10536.0,40.19047619047619,437.85330373239907,1.4630324553238716
3039,Texas,2017,27945521,661.2629494606729,97.372,1667313.0,48524.0,43629.0,123264.0,4.34,528.0,10763.0,41.595238095238095,441.08678453337836,1.8893904321912625
3040,Texas,2018,28345516,681.0292688524581,97.745,1746543.3,51346.0,46737.0,118893.0,3.9,523.0,10646.0,40.904761904761905,419.44200274921786,1.8450890080815605
3041,Texas,2019,28745510,680.6632499703085,98.503,1806736.1,53271.0,48325.0,122148.0,3.52,512.0,11384.0,42.21951219512195,424.9289715158994,1.781147734028723
3042,Texas,2020,29145505,624.5059794657025,98.774,1773657.1,54795.0,50010.0,133254.0,7.72,523.0,12919.0,39.6,457.20257720701704,1.794444803752757
3043,Texas,2021,29738114,662.0320471231994,98.404,1879101.3,60192.0,54369.0,132837.0,5.65,517.0,14704.0,40.55555555555556,446.6893899189438,1.738509711812928
3044,Texas,2022,30177458,663.0013912495393,97.447,1952708.6,62812.0,55822.0,131020.0,3.88,509.0,15252.0,41.8,434.1651308072403,1.6866894487932018
3045,Texas,2023,30617633,644.600645846338,97.175,2097090.4,65768.0,59707.0,124828.0,4.510333025044929,500.0,13789.633663366316,41.82222222222222,407.69970689765603,1.6330458987473002
3046,Texas,2024,31058513,641.6312541997759,97.32700892868161,2172368.5,67942.0,61615.0,125547.93835055828,4.3833765033077725,500.0,14160.98821310699,43.0,404.2303581969886,1.6098645804453033
3047,Texas,2025,31499969,638.3609973497223,97.06237237408641,2170286.8771300316,67116.83586144447,60675.213070869446,125969.77647711802,4.2523772867862135,500.0,14532.342762847664,43.80363131592458,399.90444586506743,1.5873031494094487
3048,Texas,2026,31941875,634.7898752962938,96.76176558136649,2235839.8886294365,69267.75989222527,62608.29980516434,132374.9237742927,4.1173353754829805,500.0,14903.697312588338,43.983928858443505,414.42439986473147,1.565343299352339
